Tweet,Emojis,SentimentML,Quantidade,Alegria,Medo,Neutro,Nojo,Raiva,Tristeza,Alias,Frequencias,Phrase,Words,Frequency
"RT @jsgc22: Não tenho torcida, nem acompanho muito esse bbb flopado, mas, isso aqui me deu ânsia! Que mulher mal educada🤦🏻‍♀️ 
Se fosse um…","{'🤦', '♀️'}",'alegria',318,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['rt', 'não', 'tenho', 'torcida', 'nem', 'acompanho', 'muito', 'esse', 'bbb', 'flopado', 'mas', 'isso', 'aqui', 'me', 'deu', 'ânsia', 'que', 'mulher', 'mal', 'educada', 'se', 'fosse', 'um']","['rt', 'não', 'tenho', 'torcida', 'nem', 'acompanho', 'muito', 'esse', 'bbb', 'flopado', 'mas', 'isso', 'aqui', 'me', 'deu', 'ânsia', 'que', 'mulher', 'mal', 'educada', 'se', 'fosse', 'um']",deu,36
"Não tenho torcida, nem acompanho muito esse bbb flopado, mas, isso aqui me deu ânsia! Que mulher mal educada🤦🏻‍♀️… https://t.co/dhT30Vn25e","{'🤦', '♀️'}",'alegria',318,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['não', 'tenho', 'torcida', 'nem', 'acompanho', 'muito', 'esse', 'bbb', 'flopado', 'mas', 'isso', 'aqui', 'me', 'deu', 'ânsia', 'que', 'mulher', 'mal', 'educada']","['não', 'tenho', 'torcida', 'nem', 'acompanho', 'muito', 'esse', 'bbb', 'flopado', 'mas', 'isso', 'aqui', 'me', 'deu', 'ânsia', 'que', 'mulher', 'mal', 'educada']",tap,36
#FORAMARIA #bbb,set(),'alegria',318,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],[],[],plac,33
"Joguem essa mulher pra fora do BBB pelo amor,só sabe reclamar e ser mal educada ‼️
#FORAMARIA https://t.co/W7riAG1mUJ",{'‼️'},'alegria',318,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['joguem', 'essa', 'mulher', 'pra', 'fora', 'do', 'bbb', 'pelo', 'amor', 'só', 'sabe', 'reclamar', 'e', 'ser', 'mal', 'educada']","['joguem', 'essa', 'mulher', 'pra', 'fora', 'do', 'bbb', 'pelo', 'amor', 'só', 'sabe', 'reclamar', 'e', 'ser', 'mal', 'educada']",dess,27
"RT @gacamperoni: ""A Maria entrega no jogo"" entrega em que? só pq ela transa no bbb vcs acham um put* empoderamento, a mina é grossa, só dor…",set(),'neutro',318,[0.21],[0.05],[0.62],[0.0],[0.11],[0.0],[0.01],"['a', 'entrega', 'no', 'só', 'rt', 'maria', 'jogo', 'em', 'que', 'pq', 'ela', 'transa', 'bbb', 'vcs', 'acham', 'um', 'put', 'empoderamento', 'mina', 'é', 'grossa', 'dor']","['a', 'entrega', 'no', 'só', 'rt', 'maria', 'jogo', 'em', 'que', 'pq', 'ela', 'transa', 'bbb', 'vcs', 'acham', 'um', 'put', 'empoderamento', 'mina', 'é', 'grossa', 'dor']",jeit,26
"Pfvr AJUDEM A SALVAR ESSE ANIMALZINHO

  #bbb  #ForaArthur #Que #BBBFOIENCERRADO  #Monark #doações #ajuda #urgente… https://t.co/7LvLiilZdf",set(),'alegria',318,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['pfvr', 'ajudem', 'a', 'salvar', 'esse', 'animalzinho']","['pfvr', 'ajudem', 'a', 'salvar', 'esse', 'animalzinho']",sim,26
"RT @Pablo03329256: Alo @boninho , as regras se aplicam também quando é a mulher agredindo? #bbb #foramaria",set(),'alegria',318,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['rt', 'alo', 'as', 'regras', 'se', 'aplicam', 'também', 'quando', 'é', 'a', 'mulher', 'agredindo']","['rt', 'alo', 'as', 'regras', 'se', 'aplicam', 'também', 'quando', 'é', 'a', 'mulher', 'agredindo']",pod,25
"RT @gacamperoni: ""A Maria entrega no jogo"" entrega em que? só pq ela transa no bbb vcs acham um put* empoderamento, a mina é grossa, só dor…",set(),'neutro',318,[0.21],[0.05],[0.62],[0.0],[0.11],[0.0],[0.01],"['a', 'entrega', 'no', 'só', 'rt', 'maria', 'jogo', 'em', 'que', 'pq', 'ela', 'transa', 'bbb', 'vcs', 'acham', 'um', 'put', 'empoderamento', 'mina', 'é', 'grossa', 'dor']","['a', 'entrega', 'no', 'só', 'rt', 'maria', 'jogo', 'em', 'que', 'pq', 'ela', 'transa', 'bbb', 'vcs', 'acham', 'um', 'put', 'empoderamento', 'mina', 'é', 'grossa', 'dor']",jog,24
"ele já estaria expulso do BBB. Maria fala mal de quase tds da casa, em vez de botar maria, ela bota um aliado, muit… https://t.co/9EEsHz7dsC",set(),'alegria',318,[0.63],[0.05],[0.2],[0.0],[0.11],[0.0],[0.01],"['maria', 'de', 'ele', 'já', 'estaria', 'expulso', 'do', 'bbb', 'fala', 'mal', 'quase', 'tds', 'da', 'casa', 'em', 'vez', 'botar', 'ela', 'bota', 'um', 'aliado', 'muit']","['maria', 'de', 'ele', 'já', 'estaria', 'expulso', 'do', 'bbb', 'fala', 'mal', 'quase', 'tds', 'da', 'casa', 'em', 'vez', 'botar', 'ela', 'bota', 'um', 'aliado', 'muit']",ach,24
"#FORAMARIA obrigado @bbb por me apresentar a verdadeira @eumaria , essa pessoa escrota e desprezível, que eu admira… https://t.co/S9PKLxpa6M",set(),'alegria',318,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['obrigado', 'por', 'me', 'apresentar', 'a', 'verdadeira', 'essa', 'pessoa', 'escrota', 'e', 'desprezível', 'que', 'eu', 'admira']","['obrigado', 'por', 'me', 'apresentar', 'a', 'verdadeira', 'essa', 'pessoa', 'escrota', 'e', 'desprezível', 'que', 'eu', 'admira']",f,23
"Se fosse o @neymarjr levando esse tapão na testa, tinha se jogado no chão e tava rolando até agora.
#FORAMARIA
#bbb #bbb22
#redebbb",set(),'alegria',318,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['se', 'fosse', 'o', 'levando', 'esse', 'tapão', 'na', 'testa', 'tinha', 'jogado', 'no', 'chão', 'e', 'tava', 'rolando', 'até', 'agora']","['se', 'fosse', 'o', 'levando', 'esse', 'tapão', 'na', 'testa', 'tinha', 'jogado', 'no', 'chão', 'e', 'tava', 'rolando', 'até', 'agora']",show,22
"RT @Raiisiilvahh: O que vocês acham da atitude da Maria? 
#FORAMARIA #BBB22 #bbb https://t.co/8L3Wwm9iA5",set(),'alegria',318,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['da', 'rt', 'o', 'que', 'vocês', 'acham', 'atitude', 'maria']","['da', 'rt', 'o', 'que', 'vocês', 'acham', 'atitude', 'maria']",est,22
"Estão de acordo?
#bbb #FORAMARIA #tadeu @tadeuschmidt https://t.co/16rxufcvGT",set(),'alegria',318,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['estão', 'de', 'acordo']","['estão', 'de', 'acordo']",nel,21
"RT @gacamperoni: ""A Maria entrega no jogo"" entrega em que? só pq ela transa no bbb vcs acham um put* empoderamento, a mina é grossa, só dor…",set(),'neutro',318,[0.21],[0.05],[0.62],[0.0],[0.11],[0.0],[0.01],"['a', 'entrega', 'no', 'só', 'rt', 'maria', 'jogo', 'em', 'que', 'pq', 'ela', 'transa', 'bbb', 'vcs', 'acham', 'um', 'put', 'empoderamento', 'mina', 'é', 'grossa', 'dor']","['a', 'entrega', 'no', 'só', 'rt', 'maria', 'jogo', 'em', 'que', 'pq', 'ela', 'transa', 'bbb', 'vcs', 'acham', 'um', 'put', 'empoderamento', 'mina', 'é', 'grossa', 'dor']",car,21
"RT @Raiisiilvahh: O que vocês acham da atitude da Maria? 
#FORAMARIA #BBB22 #bbb https://t.co/8L3Wwm9iA5",set(),'alegria',318,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['da', 'rt', 'o', 'que', 'vocês', 'acham', 'atitude', 'maria']","['da', 'rt', 'o', 'que', 'vocês', 'acham', 'atitude', 'maria']",poi,21
Tá aí ... Ela mesmo fala que deu um tapa mesmo.... #FORAMARIA  @chicobarney @fefito @arthuraiquemeda  @bbb https://t.co/hegQcOjuJ4,set(),'alegria',318,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['mesmo', 'tá', 'aí', 'ela', 'fala', 'que', 'deu', 'um', 'tapa']","['mesmo', 'tá', 'aí', 'ela', 'fala', 'que', 'deu', 'um', 'tapa']",cert,21
"Eu aceitava 16 chifres do Arthur, agora entendo a Mayra biscoiteira cardi #bbb #bbb22 #FicaArthur #foraDG #ForaDouglas #FORAMARIA",set(),'alegria',318,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['eu', 'aceitava', 'chifres', 'do', 'arthur', 'agora', 'entendo', 'a', 'mayra', 'biscoiteira', 'cardi']","['eu', 'aceitava', 'chifres', 'do', 'arthur', 'agora', 'entendo', 'a', 'mayra', 'biscoiteira', 'cardi']",agred,19
"RT @gacamperoni: ""A Maria entrega no jogo"" entrega em que? só pq ela transa no bbb vcs acham um put* empoderamento, a mina é grossa, só dor…",set(),'neutro',318,[0.21],[0.05],[0.62],[0.0],[0.11],[0.0],[0.01],"['a', 'entrega', 'no', 'só', 'rt', 'maria', 'jogo', 'em', 'que', 'pq', 'ela', 'transa', 'bbb', 'vcs', 'acham', 'um', 'put', 'empoderamento', 'mina', 'é', 'grossa', 'dor']","['a', 'entrega', 'no', 'só', 'rt', 'maria', 'jogo', 'em', 'que', 'pq', 'ela', 'transa', 'bbb', 'vcs', 'acham', 'um', 'put', 'empoderamento', 'mina', 'é', 'grossa', 'dor']",iam,18
quer dizer então que nesse bbb a agressão tá liberada?????? #FORAMARIA,set(),'alegria',318,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['quer', 'dizer', 'então', 'que', 'nesse', 'bbb', 'a', 'agressão', 'tá', 'liberada']","['quer', 'dizer', 'então', 'que', 'nesse', 'bbb', 'a', 'agressão', 'tá', 'liberada']",produç,18
"RT @Pablo03329256: Alo @boninho , as regras se aplicam também quando é a mulher agredindo? #bbb #foramaria",set(),'alegria',318,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['rt', 'alo', 'as', 'regras', 'se', 'aplicam', 'também', 'quando', 'é', 'a', 'mulher', 'agredindo']","['rt', 'alo', 'as', 'regras', 'se', 'aplicam', 'também', 'quando', 'é', 'a', 'mulher', 'agredindo']",mulh,18
RT @Vyh_Saraiva: E esse tapa que a Maria deu no Arthur? Se fosse ele colocando a placa nela desse jeito iam fazer um show. Pode isso produç…,set(),'neutro',318,[0.13],[0.03],[0.78],[0.0],[0.05],[0.0],[0.0],"['a', 'rt', 'e', 'esse', 'tapa', 'que', 'maria', 'deu', 'no', 'arthur', 'se', 'fosse', 'ele', 'colocando', 'placa', 'nela', 'desse', 'jeito', 'iam', 'fazer', 'um', 'show', 'pode', 'isso', 'produç']","['a', 'rt', 'e', 'esse', 'tapa', 'que', 'maria', 'deu', 'no', 'arthur', 'se', 'fosse', 'ele', 'colocando', 'placa', 'nela', 'desse', 'jeito', 'iam', 'fazer', 'um', 'show', 'pode', 'isso', 'produç']",fal,18
"@Irmandadefiel @RealitysVip @bbb @tadeuschmidt #FORAMARIA 
Ééé o mínimo que a produção #BbB22 deveria fazer 
#redebbb22",set(),'alegria',318,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['ééé', 'o', 'mínimo', 'que', 'a', 'produção', 'deveria', 'fazer']","['ééé', 'o', 'mínimo', 'que', 'a', 'produção', 'deveria', 'fazer']",jad,17
Quando a pessoa abre a boca no BBB #FORAMARIA https://t.co/uygCTOdjUQ,set(),'alegria',318,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['a', 'quando', 'pessoa', 'abre', 'boca', 'no', 'bbb']","['a', 'quando', 'pessoa', 'abre', 'boca', 'no', 'bbb']",tá,17
"Ai gente é hojeee, quem vocês querem que fique?

BBB BBB22 #BBB22 #FORAMARIA",set(),'alegria',318,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['bbb', 'ai', 'gente', 'é', 'hojeee', 'quem', 'vocês', 'querem', 'que', 'fique']","['bbb', 'ai', 'gente', 'é', 'hojeee', 'quem', 'vocês', 'querem', 'que', 'fique']",gross,17
"RT @showxotaa: Simplesmente a Maria me decepcionou nesse BBB viu .. 
#BBB22 #FORAMARIA",set(),'alegria',318,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['rt', 'simplesmente', 'a', 'maria', 'me', 'decepcionou', 'nesse', 'bbb', 'viu']","['rt', 'simplesmente', 'a', 'maria', 'me', 'decepcionou', 'nesse', 'bbb', 'viu']",pra,16
"@boninho @tadeuschmidt @bbb Sou contra qualquer tipo de violência,seja homem ou mulher,tem que ter limites,aprender… https://t.co/AqqjNNiAWY",set(),'alegria',318,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['sou', 'contra', 'qualquer', 'tipo', 'de', 'violência', 'seja', 'homem', 'ou', 'mulher', 'tem', 'que', 'ter', 'limites', 'aprender']","['sou', 'contra', 'qualquer', 'tipo', 'de', 'violência', 'seja', 'homem', 'ou', 'mulher', 'tem', 'que', 'ter', 'limites', 'aprender']",vc,16
"RT @Raiisiilvahh: O que vocês acham da atitude da Maria? 
#FORAMARIA #BBB22 #bbb https://t.co/8L3Wwm9iA5",set(),'alegria',318,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['da', 'rt', 'o', 'que', 'vocês', 'acham', 'atitude', 'maria']","['da', 'rt', 'o', 'que', 'vocês', 'acham', 'atitude', 'maria']",quer,15
RT @Larissa03720971: @boninho @tadeuschmidt @bbb #FORAMARIA,set(),'alegria',318,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],['rt'],['rt'],agor,15
@boninho @tadeuschmidt @bbb #FORAMARIA,set(),'alegria',318,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],[],[],educ,14
"A própria Maria assumiu que foi agressiva, debochou do que fez, e ainda fez piada caso o Arthur reclamasse. Os outr… https://t.co/u71Zou0y8J",set(),'neutro',318,[0.21],[0.05],[0.62],[0.0],[0.11],[0.0],[0.01],"['que', 'fez', 'a', 'própria', 'maria', 'assumiu', 'foi', 'agressiva', 'debochou', 'do', 'e', 'ainda', 'piada', 'caso', 'o', 'arthur', 'reclamasse', 'os', 'outr']","['que', 'fez', 'a', 'própria', 'maria', 'assumiu', 'foi', 'agressiva', 'debochou', 'do', 'e', 'ainda', 'piada', 'caso', 'o', 'arthur', 'reclamasse', 'os', 'outr']",fez,13
"O que vocês acham da atitude da Maria? 
#FORAMARIA #BBB22 #bbb https://t.co/8L3Wwm9iA5",set(),'alegria',318,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['da', 'o', 'que', 'vocês', 'acham', 'atitude', 'maria']","['da', 'o', 'que', 'vocês', 'acham', 'atitude', 'maria']",test,12
"Simplesmente a Maria me decepcionou nesse BBB viu .. 
#BBB22 #FORAMARIA",set(),'alegria',318,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['simplesmente', 'a', 'maria', 'me', 'decepcionou', 'nesse', 'bbb', 'viu']","['simplesmente', 'a', 'maria', 'me', 'decepcionou', 'nesse', 'bbb', 'viu']",pesso,11
"RT @gacamperoni: ""A Maria entrega no jogo"" entrega em que? só pq ela transa no bbb vcs acham um put* empoderamento, a mina é grossa, só dor…",set(),'neutro',318,[0.21],[0.05],[0.62],[0.0],[0.11],[0.0],[0.01],"['a', 'entrega', 'no', 'só', 'rt', 'maria', 'jogo', 'em', 'que', 'pq', 'ela', 'transa', 'bbb', 'vcs', 'acham', 'um', 'put', 'empoderamento', 'mina', 'é', 'grossa', 'dor']","['a', 'entrega', 'no', 'só', 'rt', 'maria', 'jogo', 'em', 'que', 'pq', 'ela', 'transa', 'bbb', 'vcs', 'acham', 'um', 'put', 'empoderamento', 'mina', 'é', 'grossa', 'dor']",mal,11
"RT @Pablo03329256: Alo @boninho , as regras se aplicam também quando é a mulher agredindo? #bbb #foramaria",set(),'alegria',318,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['rt', 'alo', 'as', 'regras', 'se', 'aplicam', 'também', 'quando', 'é', 'a', 'mulher', 'agredindo']","['rt', 'alo', 'as', 'regras', 'se', 'aplicam', 'também', 'quando', 'é', 'a', 'mulher', 'agredindo']",bor,11
RT @franca_phe: @lilian_anjo @bbb Exatamente !!! Concordo  #ForaMaria #BBB22,set(),'alegria',318,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['rt', 'exatamente', 'concordo']","['rt', 'exatamente', 'concordo']",vai,11
"RT @rfmandy: A #FORAMARIA ASSUMIU QUE FOI AGRESSIVA NA HORA QUE COLOCOU A PLACA NO @Aguiarthur RINDOOOOOOOO E NINGUÉM TÁ FAZENDO NADA, É IS…",set(),'raiva',318,[0.3],[0.07],[0.29],[0.0],[0.32],[0.0],[0.01],"['a', 'que', 'rt', 'assumiu', 'foi', 'agressiva', 'na', 'hora', 'colocou', 'placa', 'no', 'rindoooooooo', 'e', 'ninguém', 'tá', 'fazendo', 'nada', 'é', 'is']","['a', 'que', 'rt', 'assumiu', 'foi', 'agressiva', 'na', 'hora', 'colocou', 'placa', 'no', 'rindoooooooo', 'e', 'ninguém', 'tá', 'fazendo', 'nada', 'é', 'is']",pass,10
"@boninho @tadeuschmidt @bbb @paulocoelho
#ForaBoninho
#ForaTadeu
#FORAMARIA 
#ForaJadePiton
#FicaArthur https://t.co/36wpUF7OOC",set(),'alegria',318,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],[],[],tod,10
@lilian_anjo @bbb Exatamente !!! Concordo  #ForaMaria #BBB22,set(),'alegria',318,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['exatamente', 'concordo']","['exatamente', 'concordo']",gent,10
Eu tô chocada que não tem ninguém falando sobre a fala racista da Bárbara! Chocada. #bbb #ForaBarbara #foraBarbaraeLais #FORAMARIA,set(),'neutro',318,[0.13],[0.03],[0.76],[0.0],[0.07],[0.0],[0.0],"['chocada', 'eu', 'tô', 'que', 'não', 'tem', 'ninguém', 'falando', 'sobre', 'a', 'fala', 'racista', 'da', 'bárbara']","['chocada', 'eu', 'tô', 'que', 'não', 'tem', 'ninguém', 'falando', 'sobre', 'a', 'fala', 'racista', 'da', 'bárbara']",fic,10
"RT @Pablo03329256: Alo @boninho , as regras se aplicam também quando é a mulher agredindo? #bbb #foramaria",set(),'alegria',318,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['rt', 'alo', 'as', 'regras', 'se', 'aplicam', 'também', 'quando', 'é', 'a', 'mulher', 'agredindo']","['rt', 'alo', 'as', 'regras', 'se', 'aplicam', 'também', 'quando', 'é', 'a', 'mulher', 'agredindo']",regr,10
@bbb Maria nova Lumena e Jade duas caras só querendo agradar Laís e Barbara  agora bora  #ForaDouglas #ForaDG mesmo… https://t.co/IOR126ikY9,set(),'alegria',318,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['e', 'maria', 'nova', 'lumena', 'jade', 'duas', 'caras', 'só', 'querendo', 'agradar', 'laís', 'barbara', 'agora', 'bora', 'mesmo']","['e', 'maria', 'nova', 'lumena', 'jade', 'duas', 'caras', 'só', 'querendo', 'agradar', 'laís', 'barbara', 'agora', 'bora', 'mesmo']",contr,10
"RT @FalandoPensa: @eumaria O que incomoda é a petulância, a raiva no olhar, o jeito grosseiro, @eumaria É antipática, sem graça e carisma Z…",set(),'alegria',318,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['o', 'é', 'a', 'rt', 'que', 'incomoda', 'petulância', 'raiva', 'no', 'olhar', 'jeito', 'grosseiro', 'antipática', 'sem', 'graça', 'e', 'carisma', 'z']","['o', 'é', 'a', 'rt', 'que', 'incomoda', 'petulância', 'raiva', 'no', 'olhar', 'jeito', 'grosseiro', 'antipática', 'sem', 'graça', 'e', 'carisma', 'z']",barb,10
@bbb Maria nova Lumena e Jade duas caras só querendo agradar Laís e Barbara  agora bora  #ForaDouglas #ForaDG mesmo… https://t.co/Nt50N5BPBa,set(),'alegria',318,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['e', 'maria', 'nova', 'lumena', 'jade', 'duas', 'caras', 'só', 'querendo', 'agradar', 'laís', 'barbara', 'agora', 'bora', 'mesmo']","['e', 'maria', 'nova', 'lumena', 'jade', 'duas', 'caras', 'só', 'querendo', 'agradar', 'laís', 'barbara', 'agora', 'bora', 'mesmo']",pq,9
RT @SilvioKedhe: @bbb Bora subir a #FORAMARIA sepois da agressao que fez ontem no ao vivo. Aproveitou o jogo da discordia das placas para d…,set(),'neutro',318,[0.13],[0.03],[0.76],[0.0],[0.07],[0.0],[0.0],"['da', 'rt', 'bora', 'subir', 'a', 'sepois', 'agressao', 'que', 'fez', 'ontem', 'no', 'ao', 'vivo', 'aproveitou', 'o', 'jogo', 'discordia', 'das', 'placas', 'para', 'd']","['da', 'rt', 'bora', 'subir', 'a', 'sepois', 'agressao', 'que', 'fez', 'ontem', 'no', 'ao', 'vivo', 'aproveitou', 'o', 'jogo', 'discordia', 'das', 'placas', 'para', 'd']",nov,9
